source_api,metric_id,metric_name,pub_date,available_date,value,expected_value,previous_value
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2007-08-22,2007-08-22,7.56,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2007-09-14,2007-09-14,7.29,0.0,7.02
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2007-09-15,2007-09-15,7.29,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2007-09-15,2007-09-15,7.83,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2007-12-20,2007-12-20,7.47,0.0,7.29
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2007-12-21,2007-12-21,7.47,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2007-12-21,2007-12-21,7.83,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2008-09-15,2008-09-15,7.2,0.0,7.47
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2008-09-16,2008-09-16,7.2,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2008-09-16,2008-09-16,7.74,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2008-10-08,2008-10-08,6.93,0.0,7.2
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2008-10-09,2008-10-09,6.93,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2008-10-09,2008-10-09,7.47,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2008-10-29,2008-10-29,6.66,0.0,6.93
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2008-10-30,2008-10-30,6.66,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2008-10-30,2008-10-30,7.2,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2008-11-26,2008-11-26,5.58,0.0,6.66
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2008-11-27,2008-11-27,5.58,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2008-11-27,2008-11-27,6.12,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2008-12-22,2008-12-22,5.31,0.0,5.58
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2008-12-23,2008-12-23,5.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2008-12-23,2008-12-23,5.94,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2010-10-19,2010-10-19,5.56,0.0,5.31
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2010-10-20,2010-10-20,5.56,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2010-10-20,2010-10-20,6.14,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2010-12-26,2010-12-26,5.81,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2010-12-26,2010-12-26,6.4,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2010-12-26,2010-12-26,5.81,0.0,5.56
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2011-02-08,2011-02-08,6.06,0.0,5.81
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2011-02-09,2011-02-09,6.06,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2011-02-09,2011-02-09,6.6,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2011-04-05,2011-04-05,6.31,0.0,6.06
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2011-04-06,2011-04-06,6.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2011-04-06,2011-04-06,6.8,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2011-07-06,2011-07-06,6.56,0.0,6.31
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2011-07-07,2011-07-07,6.56,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2011-07-07,2011-07-07,7.05,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2012-06-07,2012-06-07,6.31,0.0,6.56
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2012-06-08,2012-06-08,6.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2012-06-08,2012-06-08,6.8,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2012-07-05,2012-07-05,6.0,0.0,6.31
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2012-07-06,2012-07-06,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2012-07-06,2012-07-06,6.55,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-10-25,2013-10-25,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-10-25,2013-10-25,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-10-25,2013-10-25,5.71,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-10-28,2013-10-28,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-10-28,2013-10-28,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-10-28,2013-10-28,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-10-29,2013-10-29,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-10-29,2013-10-29,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-10-29,2013-10-29,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-10-30,2013-10-30,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-10-30,2013-10-30,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-10-30,2013-10-30,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-10-31,2013-10-31,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-10-31,2013-10-31,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-10-31,2013-10-31,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-01,2013-11-01,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-01,2013-11-01,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-01,2013-11-01,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-04,2013-11-04,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-04,2013-11-04,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-04,2013-11-04,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-05,2013-11-05,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-05,2013-11-05,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-05,2013-11-05,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-06,2013-11-06,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-06,2013-11-06,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-06,2013-11-06,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-07,2013-11-07,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-07,2013-11-07,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-07,2013-11-07,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-08,2013-11-08,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-08,2013-11-08,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-08,2013-11-08,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-11,2013-11-11,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-11,2013-11-11,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-11,2013-11-11,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-12,2013-11-12,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-12,2013-11-12,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-12,2013-11-12,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-13,2013-11-13,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-13,2013-11-13,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-13,2013-11-13,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-14,2013-11-14,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-14,2013-11-14,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-14,2013-11-14,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-15,2013-11-15,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-15,2013-11-15,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-15,2013-11-15,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-18,2013-11-18,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-18,2013-11-18,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-18,2013-11-18,5.72,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-19,2013-11-19,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-19,2013-11-19,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-19,2013-11-19,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-20,2013-11-20,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-20,2013-11-20,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-20,2013-11-20,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-21,2013-11-21,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-21,2013-11-21,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-21,2013-11-21,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-22,2013-11-22,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-22,2013-11-22,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-22,2013-11-22,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-25,2013-11-25,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-25,2013-11-25,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-25,2013-11-25,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-26,2013-11-26,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-26,2013-11-26,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-26,2013-11-26,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-27,2013-11-27,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-27,2013-11-27,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-27,2013-11-27,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-28,2013-11-28,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-28,2013-11-28,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-28,2013-11-28,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-11-29,2013-11-29,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-11-29,2013-11-29,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-11-29,2013-11-29,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-02,2013-12-02,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-02,2013-12-02,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-02,2013-12-02,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-03,2013-12-03,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-03,2013-12-03,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-03,2013-12-03,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-04,2013-12-04,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-04,2013-12-04,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-04,2013-12-04,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-05,2013-12-05,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-05,2013-12-05,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-05,2013-12-05,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-06,2013-12-06,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-06,2013-12-06,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-06,2013-12-06,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-09,2013-12-09,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-09,2013-12-09,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-09,2013-12-09,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-10,2013-12-10,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-10,2013-12-10,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-10,2013-12-10,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-11,2013-12-11,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-11,2013-12-11,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-11,2013-12-11,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-12,2013-12-12,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-12,2013-12-12,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-12,2013-12-12,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-13,2013-12-13,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-13,2013-12-13,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-13,2013-12-13,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-16,2013-12-16,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-16,2013-12-16,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-16,2013-12-16,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-17,2013-12-17,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-17,2013-12-17,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-17,2013-12-17,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-18,2013-12-18,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-18,2013-12-18,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-18,2013-12-18,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-19,2013-12-19,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-19,2013-12-19,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-19,2013-12-19,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-20,2013-12-20,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-20,2013-12-20,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-20,2013-12-20,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-23,2013-12-23,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-23,2013-12-23,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-23,2013-12-23,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-24,2013-12-24,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-24,2013-12-24,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-24,2013-12-24,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-25,2013-12-25,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-25,2013-12-25,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-25,2013-12-25,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-26,2013-12-26,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-26,2013-12-26,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-26,2013-12-26,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-27,2013-12-27,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-27,2013-12-27,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-27,2013-12-27,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-30,2013-12-30,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-30,2013-12-30,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-30,2013-12-30,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2013-12-31,2013-12-31,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2013-12-31,2013-12-31,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2013-12-31,2013-12-31,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-02,2014-01-02,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-02,2014-01-02,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-02,2014-01-02,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-03,2014-01-03,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-03,2014-01-03,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-03,2014-01-03,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-06,2014-01-06,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-06,2014-01-06,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-06,2014-01-06,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-07,2014-01-07,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-07,2014-01-07,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-07,2014-01-07,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-08,2014-01-08,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-08,2014-01-08,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-08,2014-01-08,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-09,2014-01-09,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-09,2014-01-09,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-09,2014-01-09,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-10,2014-01-10,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-10,2014-01-10,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-10,2014-01-10,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-13,2014-01-13,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-13,2014-01-13,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-13,2014-01-13,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-14,2014-01-14,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-14,2014-01-14,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-14,2014-01-14,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-15,2014-01-15,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-15,2014-01-15,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-15,2014-01-15,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-16,2014-01-16,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-01-16,2014-01-16,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-01-16,2014-01-16,5.73,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-01-17,2014-01-17,6.0,0.0,0.0
